Timestamp,Accelerometer_X,Accelerometer_Y,Accelerometer_Z,Gyroscope_X,Gyroscope_Y,Gyroscope_Z,Magnetometer_X,Magnetometer_Y,Magnetometer_Z,Latitude,Longitude,Speed
1729838428580,0.043289293,-1.0129795,10.063205,3.260452E-4,1.5959027E-4,-4.6024422E-4,72.20403,-22.901659,21.202345,23.12773081,72.54175815,24.996891
1729838428588,0.10378401,-1.0020487,10.0624485,3.260452E-4,1.5959027E-4,-4.6024422E-4,72.20403,-22.901659,21.202345,23.12773081,72.54175815,24.996891
1729838428588,0.078241564,-1.0227358,10.012672,3.260452E-4,1.5959027E-4,-4.6024422E-4,72.20403,-22.901659,21.202345,23.12773081,72.54175815,24.996891
1729838428588,0.056611195,-1.0115287,9.981226,3.260452E-4,1.5959027E-4,-4.6024422E-4,72.20403,-22.901659,21.202345,23.12773081,72.54175815,24.996891
1729838428589,0.042058647,-0.9897615,9.963127,3.260452E-4,1.5959027E-4,-4.6024422E-4,72.20403,-22.901659,21.202345,23.12773081,72.54175815,24.996891
1729838428589,0.20497301,-0.9901742,9.959775,3.260452E-4,1.5959027E-4,-4.6024422E-4,72.20403,-22.901659,21.202345,23.12773081,72.54175815,24.996891
1729838428589,0.19364941,-0.95844054,9.9362755,3.260452E-4,1.5959027E-4,-4.6024422E-4,72.20403,-22.901659,21.202345,23.12773081,72.54175815,24.996891
1729838428590,0.21426153,-0.92886615,9.8970175,3.260452E-4,1.5959027E-4,-4.6024422E-4,72.20403,-22.901659,21.202345,23.12773081,72.54175815,24.996891
1729838428590,0.31174827,-0.9261439,9.848861,3.260452E-4,1.5959027E-4,-4.6024422E-4,72.20403,-22.901659,21.202345,23.12773081,72.54175815,24.996891
1729838428590,0.39177155,-0.93832296,9.725151,3.260452E-4,1.5959027E-4,-4.6024422E-4,72.20403,-22.901659,21.202345,23.12773081,72.54175815,24.996891
1729838428639,0.39177155,-0.93832296,9.725151,3.260452E-4,1.5959027E-4,-4.6024422E-4,72.13698,-22.862577,21.236876,23.12773081,72.54175815,24.996891
1729838428649,0.39177155,-0.93832296,9.725151,3.260452E-4,1.5959027E-4,-4.6024422E-4,72.13698,-22.862577,21.236876,23.12766617,72.54175636,25.702335
1729838428654,0.3842448,-0.9213863,9.652504,3.260452E-4,1.5959027E-4,-4.6024422E-4,72.13698,-22.862577,21.236876,23.12766617,72.54175636,25.702335
1729838428655,0.42416558,-0.93834543,9.684835,3.260452E-4,1.5959027E-4,-4.6024422E-4,72.13698,-22.862577,21.236876,23.12766617,72.54175636,25.702335
1729838428655,0.42332053,-0.91410613,9.685456,3.260452E-4,1.5959027E-4,-4.6024422E-4,72.13698,-22.862577,21.236876,23.12766617,72.54175636,25.702335
1729838428655,0.41678208,-0.90189314,9.679852,3.260452E-4,1.5959027E-4,-4.6024422E-4,72.13698,-22.862577,21.236876,23.12766617,72.54175636,25.702335
1729838428785,0.4189691,-0.9432095,9.631699,3.260452E-4,1.5959027E-4,-4.6024422E-4,72.13698,-22.862577,21.236876,23.12766617,72.54175636,25.702335
1729838428786,0.4320846,-0.96286285,9.727773,3.260452E-4,1.5959027E-4,-4.6024422E-4,72.13698,-22.862577,21.236876,23.12766617,72.54175636,25.702335
1729838428786,0.27364373,-0.9538198,9.76192,3.260452E-4,1.5959027E-4,-4.6024422E-4,72.13698,-22.862577,21.236876,23.12766617,72.54175636,25.702335
1729838428786,0.24643245,-0.9901347,9.847025,3.260452E-4,1.5959027E-4,-4.6024422E-4,72.13698,-22.862577,21.236876,23.12766617,72.54175636,25.702335
1729838428786,0.19295853,-1.0339025,9.896444,3.260452E-4,1.5959027E-4,-4.6024422E-4,72.13698,-22.862577,21.236876,23.12766617,72.54175636,25.702335
1729838428787,0.24433696,-1.0699935,9.964455,3.260452E-4,1.5959027E-4,-4.6024422E-4,72.13698,-22.862577,21.236876,23.12766617,72.54175636,25.702335
1729838428787,0.24433696,-1.0699935,9.964455,-0.0052369465,0.0041593798,-4.598251E-4,72.13698,-22.862577,21.236876,23.12766617,72.54175636,25.702335
1729838428840,0.24433696,-1.0699935,9.964455,-0.0052369465,0.0041593798,-4.598251E-4,72.05708,-22.861313,21.29075,23.12766617,72.54175636,25.702335
1729838428986,0.09939775,-1.0828344,9.934277,-0.0052369465,0.0041593798,-4.598251E-4,72.05708,-22.861313,21.29075,23.12766617,72.54175636,25.702335
1729838428986,0.14077446,-1.0879625,9.92796,-0.0052369465,0.0041593798,-4.598251E-4,72.05708,-22.861313,21.29075,23.12766617,72.54175636,25.702335
1729838428986,0.15760463,-1.0885954,9.8508835,-0.0052369465,0.0041593798,-4.598251E-4,72.05708,-22.861313,21.29075,23.12766617,72.54175636,25.702335
1729838428987,0.3108096,-1.0808465,9.778694,-0.0052369465,0.0041593798,-4.598251E-4,72.05708,-22.861313,21.29075,23.12766617,72.54175636,25.702335
1729838428987,0.19445026,-1.1252556,9.695698,-0.0052369465,0.0041593798,-4.598251E-4,72.05708,-22.861313,21.29075,23.12766617,72.54175636,25.702335
1729838428987,0.278312,-1.1378118,9.733389,-0.0052369465,0.0041593798,-4.598251E-4,72.05708,-22.861313,21.29075,23.12766617,72.54175636,25.702335
1729838428987,0.24310824,-1.1315855,9.760072,-0.0052369465,0.0041593798,-4.598251E-4,72.05708,-22.861313,21.29075,23.12766617,72.54175636,25.702335
1729838428988,0.29618156,-1.1477809,9.74756,-0.0052369465,0.0041593798,-4.598251E-4,72.05708,-22.861313,21.29075,23.12766617,72.54175636,25.702335
1729838428988,0.25740388,-1.1587034,9.737908,-0.0052369465,0.0041593798,-4.598251E-4,72.05708,-22.861313,21.29075,23.12766617,72.54175636,25.702335
1729838428994,0.25740388,-1.1587034,9.737908,-0.005808349,0.001189477,-0.0020171949,72.05708,-22.861313,21.29075,23.12766617,72.54175636,25.702335
1729838429039,0.25740388,-1.1587034,9.737908,-0.005808349,0.001189477,-0.0020171949,71.98942,-22.871552,21.3526,23.12766617,72.54175636,25.702335
1729838429040,0.26646152,-1.1292759,9.625502,-0.005808349,0.001189477,-0.0020171949,71.98942,-22.871552,21.3526,23.12766617,72.54175636,25.702335
1729838429041,0.21029782,-1.0984358,9.520263,-0.005808349,0.001189477,-0.0020171949,71.98942,-22.871552,21.3526,23.12766617,72.54175636,25.702335
1729838429041,0.32496816,-1.1509322,9.484885,-0.005808349,0.001189477,-0.0020171949,71.98942,-22.871552,21.3526,23.12766617,72.54175636,25.702335
1729838429186,0.30818993,-1.1679244,9.525137,-0.005808349,0.001189477,-0.0020171949,71.98942,-22.871552,21.3526,23.12766617,72.54175636,25.702335
1729838429187,0.32982218,-1.1953964,9.6124935,-0.005808349,0.001189477,-0.0020171949,71.98942,-22.871552,21.3526,23.12766617,72.54175636,25.702335
1729838429187,0.29580194,-1.2603252,9.714323,-0.005808349,0.001189477,-0.0020171949,71.98942,-22.871552,21.3526,23.12766617,72.54175636,25.702335
1729838429187,0.2956246,-1.3087987,9.817561,-0.005808349,0.001189477,-0.0020171949,71.98942,-22.871552,21.3526,23.12766617,72.54175636,25.702335
1729838429188,0.39849377,-1.3561916,9.8952465,-0.005808349,0.001189477,-0.0020171949,71.98942,-22.871552,21.3526,23.12766617,72.54175636,25.702335
1729838429188,0.35839623,-1.3370372,9.941841,-0.005808349,0.001189477,-0.0020171949,71.98942,-22.871552,21.3526,23.12766617,72.54175636,25.702335
1729838429199,0.35839623,-1.3370372,9.941841,-0.0063876435,0.0040975353,-8.1963174E-4,71.98942,-22.871552,21.3526,23.12766617,72.54175636,25.702335
1729838429240,0.35839623,-1.3370372,9.941841,-0.0063876435,0.0040975353,-8.1963174E-4,71.93528,-22.90599,21.424582,23.12766617,72.54175636,25.702335
1729838429362,0.30274892,-1.3192012,9.959257,-0.0063876435,0.0040975353,-8.1963174E-4,71.93528,-22.90599,21.424582,23.12766617,72.54175636,25.702335
1729838429362,0.39940757,-1.3095984,9.858334,-0.0063876435,0.0040975353,-8.1963174E-4,71.93528,-22.90599,21.424582,23.12766617,72.54175636,25.702335
1729838429363,0.2687982,-1.3666421,9.779629,-0.0063876435,0.0040975353,-8.1963174E-4,71.93528,-22.90599,21.424582,23.12766617,72.54175636,25.702335
1729838429363,0.22042242,-1.3122569,9.781033,-0.0063876435,0.0040975353,-8.1963174E-4,71.93528,-22.90599,21.424582,23.12766617,72.54175636,25.702335
1729838429363,0.080026835,-1.3631456,9.825944,-0.0063876435,0.0040975353,-8.1963174E-4,71.93528,-22.90599,21.424582,23.12766617,72.54175636,25.702335
1729838429363,0.016165018,-1.3521717,9.941554,-0.0063876435,0.0040975353,-8.1963174E-4,71.93528,-22.90599,21.424582,23.12766617,72.54175636,25.702335
1729838429364,0.065933034,-1.4121861,9.955557,-0.0063876435,0.0040975353,-8.1963174E-4,71.93528,-22.90599,21.424582,23.12766617,72.54175636,25.702335
1729838429364,-0.032677334,-1.427775,9.980518,-0.0063876435,0.0040975353,-8.1963174E-4,71.93528,-22.90599,21.424582,23.12766617,72.54175636,25.702335
1729838429364,-0.05294148,-1.3913128,9.901304,-0.0063876435,0.0040975353,-8.1963174E-4,71.93528,-22.90599,21.424582,23.12766617,72.54175636,25.702335
1729838429407,-0.05294148,-1.3913128,9.901304,-0.0036745826,-0.0027389894,0.0016655806,71.93528,-22.90599,21.424582,23.12766617,72.54175636,25.702335
1729838429429,0.09032883,-1.3414452,9.685989,-0.0036745826,-0.0027389894,0.0016655806,71.93528,-22.90599,21.424582,23.12766617,72.54175636,25.702335
1729838429430,0.08207364,-1.3271544,9.521036,-0.0036745826,-0.0027389894,0.0016655806,71.93528,-22.90599,21.424582,23.12766617,72.54175636,25.702335
1729838429430,0.11351536,-1.3182342,9.542572,-0.0036745826,-0.0027389894,0.0016655806,71.93528,-22.90599,21.424582,23.12766617,72.54175636,25.702335
1729838429437,0.11351536,-1.3182342,9.542572,-0.0036745826,-0.0027389894,0.0016655806,71.884476,-22.948544,21.504665,23.12766617,72.54175636,25.702335
1729838429614,0.11351536,-1.3182342,9.542572,-0.0014430475,2.5226735E-4,-0.002454897,71.884476,-22.948544,21.504665,23.12766617,72.54175636,25.702335
1729838429628,0.32949632,-1.3238995,9.555972,-0.0014430475,2.5226735E-4,-0.002454897,71.884476,-22.948544,21.504665,23.12766617,72.54175636,25.702335
1729838429629,0.21310851,-1.2689701,9.604978,-0.0014430475,2.5226735E-4,-0.002454897,71.884476,-22.948544,21.504665,23.12766617,72.54175636,25.702335
1729838429630,0.42197245,-1.3106898,9.630544,-0.0014430475,2.5226735E-4,-0.002454897,71.884476,-22.948544,21.504665,23.12766617,72.54175636,25.702335
1729838429630,0.55652124,-1.3455012,9.745632,-0.0014430475,2.5226735E-4,-0.002454897,71.884476,-22.948544,21.504665,23.12766617,72.54175636,25.702335
1729838429630,0.5020465,-1.3485845,9.817603,-0.0014430475,2.5226735E-4,-0.002454897,71.884476,-22.948544,21.504665,23.12766617,72.54175636,25.702335
1729838429630,0.4737808,-1.3686385,9.8111725,-0.0014430475,2.5226735E-4,-0.002454897,71.884476,-22.948544,21.504665,23.12766617,72.54175636,25.702335
1729838429631,0.46109846,-1.3731961,9.797054,-0.0014430475,2.5226735E-4,-0.002454897,71.884476,-22.948544,21.504665,23.12766617,72.54175636,25.702335
1729838429632,0.46674523,-1.4004115,9.850246,-0.0014430475,2.5226735E-4,-0.002454897,71.884476,-22.948544,21.504665,23.12766617,72.54175636,25.702335
1729838429632,0.28282785,-1.3969395,9.916369,-0.0014430475,2.5226735E-4,-0.002454897,71.884476,-22.948544,21.504665,23.12766617,72.54175636,25.702335
1729838429639,0.28282785,-1.3969395,9.916369,-0.0014430475,2.5226735E-4,-0.002454897,71.83633,-23.005085,21.583733,23.12766617,72.54175636,25.702335
1729838429652,0.28282785,-1.3969395,9.916369,-0.0014430475,2.5226735E-4,-0.002454897,71.83633,-23.005085,21.583733,23.12760124,72.54175526,25.812347
1729838429653,0.29577377,-1.3896155,10.008869,-0.0014430475,2.5226735E-4,-0.002454897,71.83633,-23.005085,21.583733,23.12760124,72.54175526,25.812347
1729838429822,0.29577377,-1.3896155,10.008869,-0.0015820434,-0.0027608802,5.1936135E-5,71.83633,-23.005085,21.583733,23.12760124,72.54175526,25.812347
1729838429827,0.18493405,-1.4189309,10.053198,-0.0015820434,-0.0027608802,5.1936135E-5,71.83633,-23.005085,21.583733,23.12760124,72.54175526,25.812347
1729838429827,0.117917314,-1.4163014,10.066169,-0.0015820434,-0.0027608802,5.1936135E-5,71.83633,-23.005085,21.583733,23.12760124,72.54175526,25.812347
1729838429828,0.12017633,-1.4214959,10.094133,-0.0015820434,-0.0027608802,5.1936135E-5,71.83633,-23.005085,21.583733,23.12760124,72.54175526,25.812347
1729838429828,0.06778611,-1.4249337,10.077381,-0.0015820434,-0.0027608802,5.1936135E-5,71.83633,-23.005085,21.583733,23.12760124,72.54175526,25.812347
1729838429828,0.08701056,-1.3895183,9.956422,-0.0015820434,-0.0027608802,5.1936135E-5,71.83633,-23.005085,21.583733,23.12760124,72.54175526,25.812347
1729838429828,0.13541107,-1.3920534,9.670023,-0.0015820434,-0.0027608802,5.1936135E-5,71.83633,-23.005085,21.583733,23.12760124,72.54175526,25.812347
1729838429829,0.08188817,-1.4043707,9.600506,-0.0015820434,-0.0027608802,5.1936135E-5,71.83633,-23.005085,21.583733,23.12760124,72.54175526,25.812347
1729838429829,0.34822252,-1.3733072,9.579349,-0.0015820434,-0.0027608802,5.1936135E-5,71.83633,-23.005085,21.583733,23.12760124,72.54175526,25.812347
1729838429837,0.34822252,-1.3733072,9.579349,-0.0015820434,-0.0027608802,5.1936135E-5,71.80156,-23.06532,21.650738,23.12760124,72.54175526,25.812347
1729838429995,0.4141314,-1.338287,9.627867,-0.0015820434,-0.0027608802,5.1936135E-5,71.80156,-23.06532,21.650738,23.12760124,72.54175526,25.812347
1729838429995,0.29074678,-1.3602808,9.596212,-0.0015820434,-0.0027608802,5.1936135E-5,71.80156,-23.06532,21.650738,23.12760124,72.54175526,25.812347
1729838429995,0.47415286,-1.3942666,9.5276985,-0.0015820434,-0.0027608802,5.1936135E-5,71.80156,-23.06532,21.650738,23.12760124,72.54175526,25.812347
1729838429995,0.49441704,-1.4258821,9.614543,-0.0015820434,-0.0027608802,5.1936135E-5,71.80156,-23.06532,21.650738,23.12760124,72.54175526,25.812347
1729838429996,0.40319067,-1.4467478,9.684616,-0.0015820434,-0.0027608802,5.1936135E-5,71.80156,-23.06532,21.650738,23.12760124,72.54175526,25.812347
1729838429996,0.34480578,-1.4567404,9.707893,-0.0015820434,-0.0027608802,5.1936135E-5,71.80156,-23.06532,21.650738,23.12760124,72.54175526,25.812347
1729838429996,0.3655755,-1.4388919,9.745897,-0.0015820434,-0.0027608802,5.1936135E-5,71.80156,-23.06532,21.650738,23.12760124,72.54175526,25.812347
1729838429997,0.33864188,-1.5004656,9.808962,-0.0015820434,-0.0027608802,5.1936135E-5,71.80156,-23.06532,21.650738,23.12760124,72.54175526,25.812347
1729838430026,0.33864188,-1.5004656,9.808962,-0.003525834,9.372493E-4,-0.0018215886,71.80156,-23.06532,21.650738,23.12760124,72.54175526,25.812347
1729838430039,0.33864188,-1.5004656,9.808962,-0.003525834,9.372493E-4,-0.0018215886,71.77375,-23.106005,21.65559,23.12760124,72.54175526,25.812347
1729838430046,0.36889958,-1.4986379,9.865036,-0.003525834,9.372493E-4,-0.0018215886,71.77375,-23.106005,21.65559,23.12760124,72.54175526,25.812347
1729838430047,0.30313563,-1.5255306,9.983715,-0.003525834,9.372493E-4,-0.0018215886,71.77375,-23.106005,21.65559,23.12760124,72.54175526,25.812347
1729838430155,0.27636695,-1.5655892,9.999216,-0.003525834,9.372493E-4,-0.0018215886,71.77375,-23.106005,21.65559,23.12760124,72.54175526,25.812347
1729838430155,0.329967,-1.5585134,9.971417,-0.003525834,9.372493E-4,-0.0018215886,71.77375,-23.106005,21.65559,23.12760124,72.54175526,25.812347
1729838430156,0.17914803,-1.5853952,9.959588,-0.003525834,9.372493E-4,-0.0018215886,71.77375,-23.106005,21.65559,23.12760124,72.54175526,25.812347
1729838430156,0.12513298,-1.630111,9.926674,-0.003525834,9.372493E-4,-0.0018215886,71.77375,-23.106005,21.65559,23.12760124,72.54175526,25.812347
1729838430156,0.3262281,-1.6364518,9.912067,-0.003525834,9.372493E-4,-0.0018215886,71.77375,-23.106005,21.65559,23.12760124,72.54175526,25.812347
1729838430234,0.3262281,-1.6364518,9.912067,-0.0019959998,-7.4867974E-5,-0.0015489006,71.77375,-23.106005,21.65559,23.12760124,72.54175526,25.812347
1729838430237,0.3262281,-1.6364518,9.912067,-0.0019959998,-7.4867974E-5,-0.0015489006,71.75525,-23.149803,21.614471,23.12760124,72.54175526,25.812347
1729838430314,0.31494063,-1.6831597,9.893085,-0.0019959998,-7.4867974E-5,-0.0015489006,71.75525,-23.149803,21.614471,23.12760124,72.54175526,25.812347
1729838430314,0.24082588,-1.6684821,9.882923,-0.0019959998,-7.4867974E-5,-0.0015489006,71.75525,-23.149803,21.614471,23.12760124,72.54175526,25.812347
1729838430314,0.26612034,-1.7365406,9.76281,-0.0019959998,-7.4867974E-5,-0.0015489006,71.75525,-23.149803,21.614471,23.12760124,72.54175526,25.812347
1729838430315,0.31602693,-1.7564111,9.741974,-0.0019959998,-7.4867974E-5,-0.0015489006,71.75525,-23.149803,21.614471,23.12760124,72.54175526,25.812347
1729838430315,0.35068798,-1.7427561,9.787279,-0.0019959998,-7.4867974E-5,-0.0015489006,71.75525,-23.149803,21.614471,23.12760124,72.54175526,25.812347
1729838430315,0.44457835,-1.7697585,9.77794,-0.0019959998,-7.4867974E-5,-0.0015489006,71.75525,-23.149803,21.614471,23.12760124,72.54175526,25.812347
1729838430315,0.3391522,-1.7577411,9.782911,-0.0019959998,-7.4867974E-5,-0.0015489006,71.75525,-23.149803,21.614471,23.12760124,72.54175526,25.812347
1729838430316,0.40687513,-1.7366416,9.7788725,-0.0019959998,-7.4867974E-5,-0.0015489006,71.75525,-23.149803,21.614471,23.12760124,72.54175526,25.812347
1729838430439,0.40687513,-1.7366416,9.7788725,-0.0019959998,-7.4867974E-5,-0.0015489006,71.7742,-23.158592,21.559078,23.12760124,72.54175526,25.812347
1729838430440,0.40687513,-1.7366416,9.7788725,0.00472565,0.0026279106,-0.0023692204,71.7742,-23.158592,21.559078,23.12760124,72.54175526,25.812347
1729838430474,0.3289697,-1.7092338,9.717615,0.00472565,0.0026279106,-0.0023692204,71.7742,-23.158592,21.559078,23.12760124,72.54175526,25.812347
1729838430475,0.2549205,-1.7313354,9.717064,0.00472565,0.0026279106,-0.0023692204,71.7742,-23.158592,21.559078,23.12760124,72.54175526,25.812347
