Timestamp,Accelerometer_X,Accelerometer_Y,Accelerometer_Z,Gyroscope_X,Gyroscope_Y,Gyroscope_Z,Magnetometer_X,Magnetometer_Y,Magnetometer_Z,Latitude,Longitude,Speed
1729838159996,0.33818936,-0.7470647,9.654649,-0.0028566145,0.0012907361,-0.0073023005,28.816578,-2.5992663,22.13871,23.13006924,72.54561181,12.630834
1729838159997,0.3158955,-0.77089214,9.7071295,-0.0028566145,0.0012907361,-0.0073023005,28.816578,-2.5992663,22.13871,23.13006924,72.54561181,12.630834
1729838159997,0.34938642,-0.7700936,9.788836,-0.0028566145,0.0012907361,-0.0073023005,28.816578,-2.5992663,22.13871,23.13006924,72.54561181,12.630834
1729838159997,0.37869164,-0.82437015,9.87394,-0.0028566145,0.0012907361,-0.0073023005,28.816578,-2.5992663,22.13871,23.13006924,72.54561181,12.630834
1729838159998,0.3944788,-0.8430256,9.922523,-0.0028566145,0.0012907361,-0.0073023005,28.816578,-2.5992663,22.13871,23.13006924,72.54561181,12.630834
1729838159998,0.36894298,-0.8770926,9.985676,-0.0028566145,0.0012907361,-0.0073023005,28.816578,-2.5992663,22.13871,23.13006924,72.54561181,12.630834
1729838160026,0.36894298,-0.8770926,9.985676,-0.0019798593,7.88243E-4,-0.0010160091,28.816578,-2.5992663,22.13871,23.13006924,72.54561181,12.630834
1729838160039,0.36894298,-0.8770926,9.985676,-0.0019798593,7.88243E-4,-0.0010160091,28.213263,-2.784413,22.338469,23.13006924,72.54561181,12.630834
1729838160155,0.35641065,-0.94322956,10.026867,-0.0019798593,7.88243E-4,-0.0010160091,28.213263,-2.784413,22.338469,23.13006924,72.54561181,12.630834
1729838160156,0.312646,-0.95366645,10.06616,-0.0019798593,7.88243E-4,-0.0010160091,28.213263,-2.784413,22.338469,23.13006924,72.54561181,12.630834
1729838160156,0.32357645,-0.99994224,10.075701,-0.0019798593,7.88243E-4,-0.0010160091,28.213263,-2.784413,22.338469,23.13006924,72.54561181,12.630834
1729838160156,0.30767474,-1.0516788,10.060003,-0.0019798593,7.88243E-4,-0.0010160091,28.213263,-2.784413,22.338469,23.13006924,72.54561181,12.630834
1729838160157,0.2932784,-1.0980929,10.037635,-0.0019798593,7.88243E-4,-0.0010160091,28.213263,-2.784413,22.338469,23.13006924,72.54561181,12.630834
1729838160157,0.3224393,-1.118953,10.043549,-0.0019798593,7.88243E-4,-0.0010160091,28.213263,-2.784413,22.338469,23.13006924,72.54561181,12.630834
1729838160157,0.29336524,-1.1133878,10.016455,-0.0019798593,7.88243E-4,-0.0010160091,28.213263,-2.784413,22.338469,23.13006924,72.54561181,12.630834
1729838160234,0.29336524,-1.1133878,10.016455,-0.0028667036,0.0013330888,0.0046849754,28.213263,-2.784413,22.338469,23.13006924,72.54561181,12.630834
1729838160237,0.29336524,-1.1133878,10.016455,-0.0028667036,0.0013330888,0.0046849754,27.86186,-2.8912804,22.303276,23.13006924,72.54561181,12.630834
1729838160284,0.36486173,-1.1313086,9.960921,-0.0028667036,0.0013330888,0.0046849754,27.86186,-2.8912804,22.303276,23.13006924,72.54561181,12.630834
1729838160285,0.32000506,-1.1594039,9.910752,-0.0028667036,0.0013330888,0.0046849754,27.86186,-2.8912804,22.303276,23.13006924,72.54561181,12.630834
1729838160286,0.36415964,-1.134263,9.876359,-0.0028667036,0.0013330888,0.0046849754,27.86186,-2.8912804,22.303276,23.13006924,72.54561181,12.630834
1729838160286,0.37148726,-1.1524354,9.823601,-0.0028667036,0.0013330888,0.0046849754,27.86186,-2.8912804,22.303276,23.13006924,72.54561181,12.630834
1729838160287,0.37986183,-1.1589575,9.761653,-0.0028667036,0.0013330888,0.0046849754,27.86186,-2.8912804,22.303276,23.13006924,72.54561181,12.630834
1729838160287,0.37280276,-1.1364183,9.709941,-0.0028667036,0.0013330888,0.0046849754,27.86186,-2.8912804,22.303276,23.13006924,72.54561181,12.630834
1729838160425,0.31738478,-1.1356153,9.655052,-0.0028667036,0.0013330888,0.0046849754,27.86186,-2.8912804,22.303276,23.13006924,72.54561181,12.630834
1729838160426,0.3317942,-1.1388015,9.623344,-0.0028667036,0.0013330888,0.0046849754,27.86186,-2.8912804,22.303276,23.13006924,72.54561181,12.630834
1729838160426,0.2769209,-1.1409914,9.599534,-0.0028667036,0.0013330888,0.0046849754,27.86186,-2.8912804,22.303276,23.13006924,72.54561181,12.630834
1729838160426,0.3118658,-1.1456147,9.616617,-0.0028667036,0.0013330888,0.0046849754,27.86186,-2.8912804,22.303276,23.13006924,72.54561181,12.630834
1729838160426,0.31577384,-1.1573294,9.650384,-0.0028667036,0.0013330888,0.0046849754,27.86186,-2.8912804,22.303276,23.13006924,72.54561181,12.630834
1729838160427,0.27080452,-1.1616762,9.684935,-0.0028667036,0.0013330888,0.0046849754,27.86186,-2.8912804,22.303276,23.13006924,72.54561181,12.630834
1729838160427,0.28041232,-1.1804677,9.719395,-0.0028667036,0.0013330888,0.0046849754,27.86186,-2.8912804,22.303276,23.13006924,72.54561181,12.630834
1729838160439,0.28041232,-1.1804677,9.719395,-0.0028667036,0.0013330888,0.0046849754,27.749489,-2.9242742,21.99387,23.13006924,72.54561181,12.630834
1729838160440,0.28041232,-1.1804677,9.719395,-0.0047062784,0.0017078791,0.008360009,27.749489,-2.9242742,21.99387,23.13006924,72.54561181,12.630834
1729838160626,0.26871672,-1.2031579,9.753662,-0.0047062784,0.0017078791,0.008360009,27.749489,-2.9242742,21.99387,23.13006924,72.54561181,12.630834
1729838160626,0.2630691,-1.2107817,9.775812,-0.0047062784,0.0017078791,0.008360009,27.749489,-2.9242742,21.99387,23.13006924,72.54561181,12.630834
1729838160626,0.26824194,-1.2181967,9.777979,-0.0047062784,0.0017078791,0.008360009,27.749489,-2.9242742,21.99387,23.13006924,72.54561181,12.630834
1729838160627,0.26113397,-1.2224538,9.786412,-0.0047062784,0.0017078791,0.008360009,27.749489,-2.9242742,21.99387,23.13006924,72.54561181,12.630834
1729838160627,0.30808967,-1.2168864,9.783348,-0.0047062784,0.0017078791,0.008360009,27.749489,-2.9242742,21.99387,23.13006924,72.54561181,12.630834
1729838160627,0.2902604,-1.1991524,9.775752,-0.0047062784,0.0017078791,0.008360009,27.749489,-2.9242742,21.99387,23.13006924,72.54561181,12.630834
1729838160628,0.2844915,-1.1970488,9.763574,-0.0047062784,0.0017078791,0.008360009,27.749489,-2.9242742,21.99387,23.13006924,72.54561181,12.630834
1729838160628,0.32833105,-1.1902214,9.7662735,-0.0047062784,0.0017078791,0.008360009,27.749489,-2.9242742,21.99387,23.13006924,72.54561181,12.630834
1729838160628,0.3503618,-1.2061753,9.768074,-0.0047062784,0.0017078791,0.008360009,27.749489,-2.9242742,21.99387,23.13006924,72.54561181,12.630834
1729838160639,0.3503618,-1.2061753,9.768074,-0.0047062784,0.0017078791,0.008360009,27.854591,-2.9356694,21.495096,23.13006924,72.54561181,12.630834
1729838160645,0.3503618,-1.2061753,9.768074,-0.0038261092,5.294406E-5,0.011666555,27.854591,-2.9356694,21.495096,23.13006924,72.54561181,12.630834
1729838160649,0.3503618,-1.2061753,9.768074,-0.0038261092,5.294406E-5,0.011666555,27.854591,-2.9356694,21.495096,23.13006504,72.54564968,13.993747
1729838160652,0.31151578,-1.2188187,9.791888,-0.0038261092,5.294406E-5,0.011666555,27.854591,-2.9356694,21.495096,23.13006504,72.54564968,13.993747
1729838160794,0.3841678,-1.2069194,9.817879,-0.0038261092,5.294406E-5,0.011666555,27.854591,-2.9356694,21.495096,23.13006504,72.54564968,13.993747
1729838160795,0.37552968,-1.2143891,9.822759,-0.0038261092,5.294406E-5,0.011666555,27.854591,-2.9356694,21.495096,23.13006504,72.54564968,13.993747
1729838160795,0.30066302,-1.2368753,9.843054,-0.0038261092,5.294406E-5,0.011666555,27.854591,-2.9356694,21.495096,23.13006504,72.54564968,13.993747
1729838160795,0.33947363,-1.2486429,9.883098,-0.0038261092,5.294406E-5,0.011666555,27.854591,-2.9356694,21.495096,23.13006504,72.54564968,13.993747
1729838160796,0.3268531,-1.2484858,9.915253,-0.0038261092,5.294406E-5,0.011666555,27.854591,-2.9356694,21.495096,23.13006504,72.54564968,13.993747
1729838160796,0.32118338,-1.2485993,9.922073,-0.0038261092,5.294406E-5,0.011666555,27.854591,-2.9356694,21.495096,23.13006504,72.54564968,13.993747
1729838160796,0.32179222,-1.2512026,9.91437,-0.0038261092,5.294406E-5,0.011666555,27.854591,-2.9356694,21.495096,23.13006504,72.54564968,13.993747
1729838160838,0.32179222,-1.2512026,9.91437,-0.0038261092,5.294406E-5,0.011666555,28.096174,-2.9822855,21.021076,23.13006504,72.54564968,13.993747
1729838160852,0.32179222,-1.2512026,9.91437,-0.0042520734,1.645282E-4,0.013456581,28.096174,-2.9822855,21.021076,23.13006504,72.54564968,13.993747
1729838160955,0.3151008,-1.2712314,9.894328,-0.0042520734,1.645282E-4,0.013456581,28.096174,-2.9822855,21.021076,23.13006504,72.54564968,13.993747
1729838160955,0.36789325,-1.2943133,9.881166,-0.0042520734,1.645282E-4,0.013456581,28.096174,-2.9822855,21.021076,23.13006504,72.54564968,13.993747
1729838160955,0.36394572,-1.3599174,9.871834,-0.0042520734,1.645282E-4,0.013456581,28.096174,-2.9822855,21.021076,23.13006504,72.54564968,13.993747
1729838160956,0.41462624,-1.4158702,9.857069,-0.0042520734,1.645282E-4,0.013456581,28.096174,-2.9822855,21.021076,23.13006504,72.54564968,13.993747
1729838160956,0.42203006,-1.4776216,9.839873,-0.0042520734,1.645282E-4,0.013456581,28.096174,-2.9822855,21.021076,23.13006504,72.54564968,13.993747
1729838160956,0.39182147,-1.5276209,9.80817,-0.0042520734,1.645282E-4,0.013456581,28.096174,-2.9822855,21.021076,23.13006504,72.54564968,13.993747
1729838160956,0.39421496,-1.5861647,9.769767,-0.0042520734,1.645282E-4,0.013456581,28.096174,-2.9822855,21.021076,23.13006504,72.54564968,13.993747
1729838161040,0.39421496,-1.5861647,9.769767,-0.0042520734,1.645282E-4,0.013456581,28.44694,-3.0308285,20.641861,23.13006504,72.54564968,13.993747
1729838161058,0.39421496,-1.5861647,9.769767,-0.00926596,0.0033386627,0.015713269,28.44694,-3.0308285,20.641861,23.13006504,72.54564968,13.993747
1729838161115,0.3902673,-1.6663796,9.734139,-0.00926596,0.0033386627,0.015713269,28.44694,-3.0308285,20.641861,23.13006504,72.54564968,13.993747
1729838161116,0.34068847,-1.7382085,9.707313,-0.00926596,0.0033386627,0.015713269,28.44694,-3.0308285,20.641861,23.13006504,72.54564968,13.993747
1729838161116,0.348164,-1.8429298,9.672451,-0.00926596,0.0033386627,0.015713269,28.44694,-3.0308285,20.641861,23.13006504,72.54564968,13.993747
1729838161116,0.34361595,-2.0042343,9.634991,-0.00926596,0.0033386627,0.015713269,28.44694,-3.0308285,20.641861,23.13006504,72.54564968,13.993747
1729838161116,0.3028888,-2.1361494,9.616268,-0.00926596,0.0033386627,0.015713269,28.44694,-3.0308285,20.641861,23.13006504,72.54564968,13.993747
1729838161117,0.31481355,-2.266208,9.577601,-0.00926596,0.0033386627,0.015713269,28.44694,-3.0308285,20.641861,23.13006504,72.54564968,13.993747
1729838161117,0.3265069,-2.3837743,9.547865,-0.00926596,0.0033386627,0.015713269,28.44694,-3.0308285,20.641861,23.13006504,72.54564968,13.993747
1729838161117,0.29829428,-2.482254,9.529579,-0.00926596,0.0033386627,0.015713269,28.44694,-3.0308285,20.641861,23.13006504,72.54564968,13.993747
